12, BALAJI NAGOU AMBATTUR, CHENNAI-600053, INDIA.|04-8547
LOTRIAL 5 TABLETS (POM)|ENALAPRIL MALEATE 5MG|ATOZ PHARMACEUTICALS PVT. LTD.
12, BALAJI NAGOU AMBATTUR, CHENNAI-600053, INDIA.|04-8546
LOXAPEF TABLETS (POM)|PEFLOXACINE 400MG|SAME AS APPLICANT|04-8088
MALADRIN SYRUP (OTC)|CHLOROQUINE PHOSPHATE BP 80MG/5ML EQUIVALENT TO CHLOROQUINE BASE 50MG|SAME AS APPLICANT|04-0565
MAYDON DEXAMETHASONE INJECTION (POM)|DEXAMETHASONE 4MG/ML USP|GREENFIELD PHARMACEUTICAL (JIANGSU) CO, LTD. 38, TAIJIU ROAD, TAIZHOU JIAGSU PROVINCE, PR CHINA.|04-8571
MAYDON DICLOFENAC SODIUM INJECTION (POM)|DICLOFENAC SODIUM 75MG/3ML|GREENFIELD PHARMACEUTICAL (JIANGSU) CO, LTD. 38, TAIJIU ROAD, TAIZHOU JIAGSU PROVINCE, PR CHINA.|04-8573
MAYDON HYOSCINE INJECTION (POM)|HYOSCINE BUTYL BROMIDE 20MG/ML|GREENFIELD PHARMACEUTICAL (JIANGSU) CO, LTD. 38, TAIJIU ROAD, TAIZHOU JIAGSU PROVINCE, PR CHINA.|04-8572
MAYDON VITAMIN B12 INJECTION (POM)|CYNACOBOLAMIN 1MG/2ML|GREENFIELD PHARMACEUTICALS (JIANGSU) CO. LIMITED. 38, TAIJIU ROAD, TAI ZHOU, JIANGSU PROV. PR. CHINA.|04-8555
METFORMIN BDC TABLETS (POM)|METFORMIN HCL 500MG|BANGKOK LAB & COSMETICS CO LTD.
48/1 MOO 5 NONGSHAESAO ROAD AMPUR MEUNG RATCHABURI 7000. THAILAND.|04-8563
MIM PHARMA PENICILLIN OINTMENT (POM)|PENICILLIN POTASSIUM 10,000IU|SAME AS APPLICANT|04-8601
NALDIX TABLETS (POM)|NALIDIXIC ACID BP 500MG|MEYER HEALTHCARE PVT LTD, 10D 2ND PHASE PEENYA IND AREA BANGALORE 560058 INDIA.|04-8338
NEW DIVINE MEBENDAZOLE TABLETS (OTC)|MEBENDAZOLE 100MG|SAME AS APPLICANT|04-8599
OFLOCEE 200 TABLETS (POM)|OFLOXACIN 200MG|BANGKOK LAB & COSMETICS CO LTD.
48/1 MOO 5 NONGSHAESAO ROAD AMPUR MEUNG RATCHABURI 7000. THAILAND.|04-8564
ORPHENGESIC TABLETS (POM)|ORPHENADRINE CITRATE 35MG, PARACETAMOL 500MG|BANGKOK LAB & COSMETICS CO LTD.
48/1 MOO 5 NONGSHAESAO ROAD AMPUR MEUNG RATCHABURI 7000. THAILAND.|04-8558
OXAVID TABLETS (POM)|OFLOXACIN 200MG|MAY&BAKER; NIG PLC. 3/5, SAPARA STREET, IKEJA IND ESTATE, IKEJA LAGOS|04-8089
POWER TONE TONIC (OTC)|FERROUS GLUCONATE 120MG,EQU TO 14MG IRON VITAMIN B2 1MG, VITAMIN B2 1MG, VIT B6 2MG, NICOTINAMIDE 5MG|SAME AS APPLICANT|04-8597
QUININE-B INJECTION (POM)|QUININE 600MG/2ML|GREENFIELD PHARMA (JIANGSU) CO. LTD. 
38, TAI JIU ROAD, TAI ZHOU, JIANG SU PROVINCE P.R CHINA.|04-8579
QUINSUNAT TABLETS (OTC)|ARTESUNATE 50MG,AMODIAQUINE 200MG|MEKOPHAR CHEMICAL PHARMCEUTICAL JOINT-STOCK COMPANY. 297/5 LY THUONG KIET ST. DIST 11-HCM CITY - VIETNAM|04-8577
RANITAB-150 TABLETS (POM)|RANITIDINE  BP 150MG|ALPA LABORATORIES 33/2, A.B ROAD, PIGDAMBER-453 446 INDORE (M.P) INDIA.|04-8570
RIS LIQUID QUININE (POM)|QUININE HYDROCHLORIDE 100MG/5ML|PLETHICO PHARMACEUTICALS LTD, DHARAVARA, KALARIA 453001, INDORE (MP) INDIA.|04-8553
RUGAL GACLOX DRY POWDER FOR ORAL SUSPENSION (POM)|AMPICILLIN 125MG & CLOXACILLIN 125MG|SAME AS APPLICANT|04-8594
SUPRAMULT SYRUP (OTC)|VITA 1000IU, VITC 50MG, VITB1 5MG, VITB2 1.5MG, VITB6 2MG,VIT D 200IU NICOTINAMIDE 10MG, CALCIUM 10MG, PANTHOTHEMIC ACID 6MG|PHARM DEKO PLC. PLOT C 15/3 AGBARA IND. ESTATE, AGBARA, OGUN STATE|04-7529
TESTARONE INJECTION (POM)|TESTOSTERONE PROPIONATE 25MG|JINLING PHARMACEUTICAL (GROUP) CORP. ZHEJIANG, TIANFENG PHARMACEUTICAL FACTORY .NO 11, CHEZHAN ROAD, HUZHOU CITY, ZHEJIANG CHINA.|04-8554
THIAZAMIDE TABLETS (POM) (RENEWAL)|SULPHATHIAZOLE 500MG|SAME AS APPLICANT|04-0319
ULTIMYCINE CAPSULE S (POM)|DOXYCYCLINE HCL 100MG|SMITH&KENNER; PHARM PVT LTD. NO 72/1 THATTAIANARAM, HAYATH NAGAR MANDAL P.R DIST A.P INDIA.|04-8548
UNIDAR-F FULL STRENGTH DARROW'S SOLUTION (POM) (RENEWAL)|POTASSIUM CHLORIDE 0.26G SODIUM LACTATE 0.59G, SODIUM CHLORIDE 0.4G|SAME AS APPLICANT|04-0336
UPCAF INJECTION (POM)|CHLORAMPHENICOL SODIUM SUCCINATE 1G|M/S SYNCOM FORMULATIONS (INDIA) LTD. 256-257, SECTOR-1, PITHAMPUR, 454775 DIST. DHAR (M-P), INDIA.|04-8567
VALON ANTISEPTIC LIQUID (OTC)|CHLORHEXIDINE GLUCONATE BP 0.3%,CETRIMIDE BP 3.0%|SAME AS APPLICANT|04-8593
VITAMOFEN CAPSULES (OTC)|IBUPROFEN 200MG|PHARCO LABORATORIES NIG. LTD. JAKANDE ESTATE, EGBE ROAD, OKE-AFA, ISOLO, LAGOS|04-1019
ZILCAN SUSPENSION (POM)|FLUCONAZOLE 50MG/5ML|MEDREICH STERILAB LTD. 49, (B&C;) BOMMASANDRA IND. AREA ANEKAL TALUK BANGALORE 560099 INDIA.|04-8568
MYCOXYL-125 TABLETS (POM)|GRISEOFULVIN 125MG|BANGKOK LAB & COSMETICS CO LTD.
48/1 MOO 5 NONGSHAESAO ROAD AMPUR MEUNG RATCHABURI 7000. THAILAND.|04-8559
EUCHLOR-250 CAPSULES (POM)|CHLORAMPHENICOL BP 250MG|UMEDICA LABORATORIES LTD.
PLOT 221 GIDC VAPI - 396 195, GUJARAT INDIA.|04-8566
MAYDON FRUSEMIDE INJECTION (POM)|FRUSEMIDE 20MG/2ML|GREENFIELD PHARM CO. LTD.
38, TAI JIU RD, TAIZHOU JIANGSU, CHINA.|04-8556
MAYSEDYL COUGH LINTUS (FORMERLY M & B PHENSEDYL COUGH LINCTUS (OTC) (RENEWAL)|PROMETHAZINE HCL BP 3.6MG, CODEINE PHOSPHATE BP 9MG, EPHEDRINE HCL BP 7.2MG|SAME AS APPLICANT|04-0282
FIDSON HYDROCHLOROTHIAZIDE TABLETS (POM)|HYDROCHLORTHIAZIDE 50MG|SAME AS APPLICANT|04-8595
EVANS PARACETAMOL TABLETS (OTC) (RENEWAL)|PARACETAMOL 500MG|SAME AS APPLICANT|04-0101
NORFLOXYL-400 TABLETS (POM)|NORFLOXACIN 400MG|BANGKOK LAB & COSMETICS CO LTD.
48/1 MOO 5 NONGSHAESAO ROAD AMPUR MEUNG RATCHABURI 7000. THAILAND.|04-8561
TRYMORAL TABLETS (POM)|TRPSIN/CHYMOTRPSIN 50,000 IU|NEM LABORATORIES PVT LTD, 133, VASAI ROAD EAST, MUMBAI INDIA.|04-8569
ANTELOPE PURPLE COIL (MOSQUITO COIL)|D-TRANS ALLETHRIN 0.2%|MERCHANT INVESTORS LTD PLOT 3/4 BLOCK XIV OTA INDUSTRIAL ESTATE,IDIROKO ROAD,OTA,OGUN STATE|04-8612
BVA 13E|PETROLEUM OIL 99.0%|BVA INC., 48845 WEST ROAD,WIXOM,MI 48393|04-8606
DELTAPAD DDVP 1000EC|2,2-DICHLORVINYL DIMETHYL PHOSPHATE 1000G/L|SHANDONG PESTICIDE INDUSTRY SHARES CO. LTD 25,HONGGOU ROAD,ZHANGDIAN ZIBO,SHANDONG|04-7647
EGG EXTRA (RENEWAL)|OXYTETRACYCLINE 7.5G/100G,NICOTINIC ACID  1500MG,VIT B2 300MG,VIT B12 300MCG/100GM|ALFASAN INTERNATIONAL B.V 3440 AB WOERDEN|04-1787
ENDOCAP 350|ENDOSULFAN 625G/L|UNITED PHOSPHORUS LTD 167, DR A.B ROAD WORLI MUMBAI 400 018 FACTORY 3-11,G.I.D.C,VAPI 396 195,GUJURAT|04-7645
FLUMINE BOLUS|FLUMEQUINE 350MG/BOLUS|STAR LABORATORIES (PVT) LTD (ANIMAL HEALTH CARE DIVISION) 23-KM,MULTAN ROAD LAHORE|04-8605
GENTREAT 10% INJECTABLE SOLUTION|GENTAMYCIN (AS SULPHATE) 100MG/ML|KEPRO B.V COMPAGNIEWG 3,3771 NH BARNEVELD|04-8604
OMEGA ROOT ALOE VERA POWDER|CARICA PAPAYA,MAGNIFERA INDICA,NEWBOULDIA LAEVIS,AZADIRACHTA INDICA,ALOE BARBADENSIS,JASMINUM OFFICIORLLI|SAME AS APPLICANT|04-8618l
SALVOS 100EC|DICHLORVOS 1000GM/L|DEVIDAYAL (SALES) LTD 50/A,GIDC ESTATE,DEROL-KALOL,389 330|04-8607
TURU-UGO HERBAL REMEDY|OCIMUM VIRIDE,MIMOSA PUDICA|SAME AS APPLICANT|04-8568l
WIPE OUT|GLYPHOSTAE 41% IPA SL (360G/L)|REDSUN GROUP 1 PESTICIDE FACTORY 269 BOATA GAOCHUN TOWN NAJING|04-8608
AUNTHENTIC HERBAL CERAM|ALOE VERA,HONEY,UNPROCESSED SULPHUR,COCONUT OIL|SAME AS APPLICANT|04-8617L
PERMANET ? LONG LASTING INSECTICIDE TREATED MOSQUITO NET (LLIN'S)RECTANGULAR QUEEN|DELTAMETHRIN 55MG/METRE SQUARE,POLYESTER 100%|VESTERGAARD FRANDSEN A/S HADERSLEVVEJ 36 6000 KOLDING,DENMARK|04-7508
SHOOTER 1000EC|DICHLORVOS 1000GM/L|HEFEI PESTICIDE FACTORY NO  254 SUIXI ROAD,HEFEI ANHUI|04-8609
DRAGON ?|DICHLORVOS 500G/L|JINAN LUBA CHEMICAL CO. LTD NO 26 SOUTH XIHOU ROAD,LICHENG JINAN,P.R|04-8610
SWAN PERFUMED BLACK MOSQUITO COIL|D-ALLETHRIN 0.2%|MERCHANT INVESTORS LTD PLOT 3/4 BLOCK XIV OTA INDUSTRIAL ESTATE,IDIROKO ROAD,OTA,OGUN STATE|04-8611
BIOVAC VIR 114 LIVE VACCINE|FREEZE DRIED LIVE VIRGO 7 INTERMEDIATE STRAIN OF IBD|BOVAC LTD AKIVA 30600|04-8616
GUMBOKAL IM SPF|FREEZE DRIED ATTENUATED LIVE VIRUS OF GUMBORO DISEASE|VETERINA ANIMAL HEALTH LTD SVERTONEDEJSKA 10436 RAKOV,POTOK|04-8615
PESTIKAL LASOTA SPF|FREEZE-DRIED LIVE LENTOGENIC NEWCASTLE DISEASE VIRUS.LA SOTA STRAIN|VETERINA ANIMAL HEALTH LTD SVERTONEDEJSKA 2,KALINOVICA 10436 RAKOV,POTOK|03-8613
VITAMIN B COMPLEX TABLETS (OTC) (RENEWAL)|VIT BI 1MG,VIT B2 1MG,NICOTINAMIDE 15MG|SAME AS APPLICANT|04-1796
VITAWATE EMULSION (OTC) (RENEWAL)|VIT B1 0.5MG,VIT B2 0.85MG,VIT B6 0.74MG,NICOTINAMIDE 6MG,VIT D 140IU,VIT B12 6.3MG,CALCIUM PANTHOTHENATE 0.42MG,D-PANTHENOL 0.53MG|SAME AS APPLICANT|04-1811
BODIKAL SPF WITH DILUENT|FREEZE DRIED ATTENUATED LIVE VIRUS OF FOWL POX|VETERINA ANIMAL HEALTH LTD SVERTONEDEJSKA 2, KALINOVICA 10436 RAKOV,POTOK|03-8614
EMCILLIN CAPSULES|AMPICILLIN 250MG|SAME AS APPLICANT|04-5574
GALEN'S ANTACID SUSPENSION|MAG. TRISILICATE 250MG,SODIUM BICARBONATE 250MG, LIGHT  MAG CARBONATE 250MG/5ML|SAME AS APPLICANT|04-7840
SPACOVIN INJECTION (POM)|DROTAVERINE HCL 20MG/ML|M.J BIOPHARM PVT. LTD. L - 7 MIDC IND. AREA, TALOJA NAVI MUMBAI - 410 208, INDIA.|04-9005
VICTOR SUPER TABLETS (OTC)|D-GLUCOSE USP 3.45GM|SWISS PHARMA PVT. 3709 G.I.D.C PHASE - IV. VATVA, AHMEDABAD, 382445, INDIA.|04-9004
VIREAD TABLET (POM)|TENOFOVIR DISOPROSIL FUMARATE 300MG|PATHEENEEN INC. 2110 SYNTEX COURT, MISSISSANGA, QUTARIO, ANADA, L5N 7K9.|04-9027
VOLTAREN 100 SUPPOSITORY (POM)|DICLOFENAC SODIUM 100MG|NOVARTIS PHARMA S.A.S SITE INDUSTRIAL DE HUNINGUE, F- 68330 HUNINGUE. FRANCE|04-9012
VOLTAREN 50 SUPOSITORY (POM)|DICLOFENAC SODIUM 50MG|NOVARTIS PHARMA S.A.S SITE INDUSTRIAL DE HUNINGUE, F- 68330 HUNINGUE. FRANCE|04-9013
VOLTFAST POWDER (POM)|DICLOFENAC POTASSIUM 50MG|MIPHARM S.P.A VIA B QUARATA, MILAN, ITALY.|04-9014
DARTEMAQUINE TABLET (OTC)|ARTESUNATE 50MG + AMODIAQUINE 200MG|ZHEJIANG HOLLEY NANHU PHARMACEUTICAL, LTD, 501, YUNHAI R|04-9020
ELIUM INJECTION (POM)|BENZYL PENICILLIN POTASSIUM 1,000, 000 I.U, PROCAIN PENICILLIN 30,000,000 I.U|SHANGHAI MEDICINAL CORPORATION, 9, YANAN ROAD (E) SHANGHAI, CHINA.|04-9010
ENDOLAN-30 CAPSULES (POM)|LANSOPRAZOLE 30MG|ENDOLABS  LTD, A.B ROAD, PIGDAMBER, RAW (M..P) INDIA.|04-9006
DAPSONE TABLETS (POM)|DAPSONE BP 25MG|MANCARE PHARMACEUTICALS LTD PLOT 60, DHOWALI VILLAGE, VASAL (W) DIST. THANE, MAHARASHTRA, INDIA.|04-9011
LONART ORAL SUSPENSION (OTC)|ARTEMETHER 15MG + LUMEFANTRINE 90MG|GVS LABS, 2, SWAMIGEHA, URSEKARWADI, DOMBIVLI (E) 421 201, INDIA.|04-8970
FORMINEC TABLET (POM)|METFORMIN BP 500MG|MEDIBIOS LABORATORIES PVT LTD J-76, MIDC TARAPUR, TALPALGHAR MAHARASHTRA 401506, INDIA.|04-9147
G.G. COLD CAPSULES (OTC)|CHLORPHENIRAMINE MALEATE BP. 4MG, PHENYLEPHRINE HCL BP. 5MG|ZIM LABORATORIES LTD. B - 21/22, MIDC AREA, KALMESHWAR NAGPUR - 441 501 INDIA.|04-9125
G.O -90 ? INSECTICIDE AEROSOL|PRALLETHRIN 0.05%, PERMETHRIN 0.12%, TETRAMETHRIN 0.2%.|BLIAN SOON SIONG (M) SDN BHD, TAMAN PERINDUSTRIAN, SAWIT BARU, MALAYSIA.|04-9073
GLOGENT-280 INJECTION (POM)|GENTAMYCIN SULPHATE 280MG/2ML|NANTONG JINGHOA PHARM. CO. LTD. 9, XINGTAI ROAD, NANTONG, JIANGSO CHINA.|04-9108
GUAMET-500 TABLETS (POM)|METFORMIN HYDROCHLORIDE 500MG|MEDRIECH STERILAB LIMITED, AVALAHALI BANGLORE 560062, INDIA.|04-9137
HOCHIEZ ATENOLOL TABLET (POM)|ATENOLOL 50MG|M/S KANT HEALTHCARE LTD. PLOT 1802 - 1805, G.I.D.C, PHASE 111, VAPI 396195, GUJARAT STATE, INDIA.|04-9138
HOCHIEZ PREDNISOLONE TABLET (POM)|PREDNISOLONE 5MG|M/S. KANT. HEALTHCARE LTD. PLOT 1802 - 1805, G.I.D.C, PHASE III, VAPI 396195, GUJARAT STATE INDIA.|04-9161
ASTAMOCIL SUSPENSION (POM)|AMOXICILLIN 125MG/5ML|SAME AS APPLICANT|04-8678
EGOSOL (OTC)|CHLORINATED LIME 2.5%,BORIC ACID 2.5%|SAME AS APPLICANT|04-8624
FERIDOL DROPS (OTC)|PARACETAMOL BP 100MG/ML|THERAPEUTICS NIG,LTD,372,IKORODU RD.MARYLAND,LAGOS|04-8682
KOLDOFF TABLETS (OTC)|PARACETAMOL 500MG,CHLORPHENIRAMINE MALEATE 2MG,PHENYLEPHRINE HCL 5MG|SAME AS APPLICANT|04-8678
PRED-MED TABLETS (POM)|PREDNISOLONE 5MG|SAME AS APPLICANT|04-8680
SPASMIN DROPS (POM)|HYOSCINE BUTYLBROMIDE 2MG/ML|SAME AS APPLICANT|04-8679
RGI LOPERAMIDE TABLETS (POM)|LOPERAMIDE HCL 2MG|SAME AS APPLICANT|04-8667
DE-SHALOM HYDROGEN PEROXIDE (POM)|HYDROGEN PEROXIDE 6% W/V|SAME AS APPLICANT|04-8677
AKEREKORO HERBAL CREAM|BRYOPHYLLUM PINNATUM 15%,SPERMACOCE OCYMOIDES 5%,CAMPHOR 8%,UNPROCESSED SULPHUR 10%|SAME AS APPLICANT|04-8704L
ANIFED TABLETS (POM)|CHLORPHENIRAMINE MALEATE BP 4MG|MANCARE PHARMACEUTICAL PVT. LTD. NO 60, DHOWALI INDUSTRIAL ESTATE VASAI, VASAI (WEST) DISTRICT, THANE-INDIA.|04-8653
ASPEN LAMIVUDINE CAPSULES (POM)|LAMIVUDINE 150MG|PHARMACARE LTD.
7, FAIRCLOUGH ROAD, KORSTEN, PORT ELIZABETH, SOUTH AFRICA.|04-8671
ASPEN STAVUDINE CAPSULES (POM)|STAVUDINE 40MG|PHARMACARE LTD.
7, FAIRCLOUGH ROAD, KORSTEN, PORT ELIZABETH, SOUTH AFRICA.|04-8670
ASPIRIN TABLETS (OTC)|ACETYL SALICYLIC ACID 300MG|SAME AS APPLICANT|04-8685
B-COR -5 TABLETS (POM)|BISOPROLOL FUMARATE 5MG|JORDAN SWEDEN MEDICAL & STERILIZATION CO. LTD, NA'UR - JERUSALEM STREET, P.O. BOX 851831 AMMAN 11185, JORDAN|04-8630
CACATIN HERBAL ANTISEPTIC OINTMENT|SHEA BUTTER 0.4MG,HONEY 1MG,LOCAL SULPHUR 1MG,CACA LEAF 10MG,CACA POWDER 10MG|SAME AS APPLICANT|04-8701L
CEFTRACARE INJECTION [POM)|CEFTRIAXONE SODIUM 1GM|KARNATAKA ANTIBIOTICS & PHARMACEUTICALS LTD. PLOT 14, 2ND PHASE, PEENYA IND AREA, BANGALORE 560058, INDIA.|04-8652
CONAZOLE CAPSULES (POM)|ITRACONAZOLE 100MG|JORDAN SWEDEN MEDICAL & STERILIZATION CO. LTD, NA'UR - JERUSALEM STREET, 11185, JORDAN|04-8631
CO-TRIMOXAZOLE TABLETS (POM)|SULPHAMETHOXAZOLE 400MG/TRIMETHOPRIM 80MG|SAME AS APPLICANT|04-8686
DANA DARROW'S (HALF STRENGTH SOLUTION) (RENEWAL) (POM)|SODIUM LACTATE 2,950G,POTASSIUM CHLORIDE 1.30G,SODIUM CHLORIDE 2.0G|SAME AS APPLICANT|04-0382
E&M; METHYLATED SPIRIT (OTC)|ETHANOL 95%|SAME AS APPLICANT|04-8683
EMTRAL-40 TABLETS (POM)|STAVUDINE 40MG,LAMIVUDINE 150MG,NEVIRAPINE 200MG|M/S EMCURE PHARMACEUTICALS LTD, C-10(12), FUNCTIONAL ELECTRONIC ESTATE, MIDC, BHOSARI, PUNE - 411026 , INDIA.|04-8651
ENVAS-5 TABLETS (POM) (RENEWAL)|ENALAPRIL MALEATE USP 5MG|CADILA PHARMACEUTICAL LIMITED.
1389, DHOLKA - 387810 DIST. AHMEDABAD GURAJAT STATE INDIA.|04-2180
FINAPRIL TABLETS (POM)|ENALAPRIL MALEATE 5MG|SAGA LABORATORIES.
PLOT 1409, PHASE III GIDC ESTATE, VATWA, AHMEDABAD, INDIA.|04-8650
FPL EPSOM SALTS (POM)|MAGNESIUM SULPHATE 25G|SAME AS APPLICANT|04-8669
FULLPAWA POWER CAPSULES|ASPHAT 40MG,WITHANIA SOMNIFERA 30MG,MUCUAA PRURITA 50MG,SYGYGIUM AROMATICUM 12.5MG,ZINGIBER OFFICIANALE 12.5MG,PIPER LONGUM 12.5MG,PIPER NIGRUM 12.5MG|MANCARE PHARMACEUTICAL LTD 2,JALARAM IYOT,VEER SAVARKAR NAGAR,VASSAI (W),DIST-THANE,MAHARASHTRA|04-8706L
GENTALEK INJECTION (POM) (RENEWAL)|GENTAMYCIN 80MG/2ML|LEK PHARMACEUTICAL & CHEM CO.D.D.57, VEROVSKOVA, LJUBLJANA, SLOVENIA.|04-0220
GLEMAX 4 TABLETS (POM)|GLIMEPIRIDE 4MG|JOSWE MEDICAL. JORDAN SWEDEN MEDICAL & STERILIZATION CO. NA'UR - 11185 JORDAN|04-8676
GLYCOMET-850 TABLETS (POM)|METFORMIN TABLETS BP 850MG|USV LTD B/1-8, M.I.D.C LOTE PARSHURAM TAL. KHED DIST. RATNAGIRI MAHARASHTRA 415 722 INDIA.|04-8674
HIPRIL-10 TABLETS (POM)|LISINOPRIL 10MG|MICRO LABS LIMITED.
92, SIPCOT, INDUSTRIAL COMPLEX, HOSUR - 635 126 INDIA.|04-8664
HIPRIL-5 TABLETS (POM)|LISINOPRIL 5MG|MICRO LABS LIMITED.
92, SIPCOT, INDUSTRIAL COMPLEX, HOSUR - 635 126 INDIA.|04-8663
KEMOCARB INJECTION (POM)|CARBOPLATIN USP 10MG/ML|DABUR PHARMA LTD. 
19, INDUSTRIAL AREA, BADDI DIST SOLAN (H.P) 173 205 INDIA.|04-8661
KINGSLUM NATURE'S CURE|ELUETHORO(SIBERIAN GINSENG) EXT 15MG,ALLIUM SATIVUM (GARLIC) 11MG|SAME AS APPLICANT|04-8703L
LABDIC RELIEF GEL (POM)|DICLOFENAC DIETHYLAMMONIUM BP 1.16%W/W, METHYL SALICYLATE 8.0%W/W|LABORATE PHARM (INDIA) E-11 IND. AREA PANIPAT HARYANA, 132103 INDIA.|04-8635
LANZOTEC-15 CAPSULES (POM)|LASONPRAZOLE 15MG|JORDAN SWEDEN MEDICAL & STERILIZATION CO. JERUSALEM STREET NA'UR-JORDAN.|04-8627
LAREX SYRUP (OTC)|CHLOROQUINE POSPHATE 80MG,PARACETAMOL 125MG,CHLORPHENIRAMINE2MG/5ML|SAME AS APPLICANT|04-8684
LECITAL -20 TABLETS (POM)|CITALPRAM HYDROBROMIDE 20MG|JORDAN SWEDEN MEDICAL & STERILIZATION CO. LTD, NA'UR - JERUSALEM STREET, 11185, JORDAN|04-8632
LECITAL-40 TABLETS (POM)|CITALOPRAM HYDROBROMIDE 40MG|JOSWE MEDICAL. JORDAN SWEDEN MEDICAL & STERILIZATION CO. NA'UR -11185 JORDAN|04-8633
LEVAMISOLE INJECTION|LEVAMISOLE HCL 100MG/ML|SKM PHARMA PVT LTD,TF-10 CITY POINT INFANTRY ROAD,BANGALORE 560 001|04-8690
METIDOPA TABLETS (POM)|METHYLDOPA BP 250MG|GREENFIELD PHARMACEUTICAL (JIANGSU) CO. LTD. NO 38, TAIJIU ROAD, TAIZHOU JIANGSU PROVINCE P.R CHINA.|04-8648
METRONIDAZOLE TABLETS (POM)|METRONIDAZOLE BP 200MG|SAME AS APPLICANT|04-8687
MICRODOPA TABLETS (POM)|METHYLDOPA B.P 250MG|MICRO LABS LTD. 92, SIPCOT INDUSTRIAL COMPLEX, HOSUR 635126 INDIA.|04-8647
MIKOMIDE TABLETS (POM)|FURAZOLIDINE 100MG|VAPI CARE PHARMA PVT LTD. PLOT NO. 225/3 GIDC, NEAR MORAJI CIRCLE. VAPI - 396195 INDIA.|04-8662
MIKOPAN TABLETS (POM)|HYOSCINE-N- BUTYLBROMIDE 10MG|GREENFIELD PHARMACEUTICAL (JIANGSU) CO. LTD, 38, TAIJIU ROAD, TAIZHOU JIANGSU PROVINCE, PR CHINA.|04-8654
MOTIONIL CAPSULES (POM)|LOPERAMIDE BP 2MG|MEYER HEALTHCARE PVT LTD. 10D 2ND PHASE PEENYA IND.AREA BANGALORE 560058 INDIA.|04-8336
NABG LOTION HPNEY PLUS|PURIFIED HONEY 95%,ALOE VERA 100%,LIME JUICE 0.3,FRAGRANCE 0.2|SAME AS APPLICANT|04-8705L
NEOSCAB LOTION (POM) (RENEWAL)|BENZYL BENZOATE BP 25% W/V|CIRON DRUGS & PHARMA PVT. LTD. N-118, M.I.D.C TARAPUR, DIST. THANE, M.S. BOISAR, 401506.|04-0914
NEOZOL SUSPENSION (POM) (RENEWAL0|MEBENDAZOLE 100MG|CIRON DRUGS & PHARMA PVT. LTD. N-118, M.I.D.C TARAPUR, DIST. THANE, M.S. BOISAR, 401506.|04-1182
NKOYO DEXAMETHASONE TABLETS (POM)|DEXAMETHASONE BP 0.5MG|MANCARE PHARMACEUTICALS PVT. LTD. PLOT 60, VMIE, DHOWALI VILLAGE, VASAI (W), MAHARASHTRA, INDIA.|04-8665
NKOYO OFLOXACIN TABLETS (POM)|OFLOXACIN 200MG|MANCARE PHARMACEUTICALS PVT. LTD. PLOT 60, VMIE, DHOWALI VILLAGE, VASAI (W), MAHARASHTRA, INDIA.|04-8666
NORMOTIL TABLETS (POM)|LOPERAMIDE HYDROCHLORIDE 2MG|NOVELL PHARMA LABORATORIES. J1, WANAHERANG. NO 35, TIAJUNG UDIK, GUNUNG PUTRID, BOGOR, INDONESIA.|04-8636
OLOGBOJO FSP HERBAL REMEDY POWDER|CURCUMA DOMESTICA 20%,UVARIA AFZELI 30%,MORINDA LUCIDA 15%,ANTHOCLESTA VOGELI 35%|SAME AS APPLICANT|04-8702L
OR-THROCIN TABLETS (POM)|ERYTHROMYCIN STEARATE BP 500MG|PLETHICO PHARMACEUTICALS LIMITED. A.B. ROAD, MANGLIA - 453771, INDORE, M.P. INDIA.|04-8646
PREDINAX-5 TABLETS (POM)|PREDNISOLONE 5MG|MANCARE PHARMACEUTICALS PVT. LTD. PLOT NO 60, V.M.I.E DHOWALI VILLAGE, VASAI (W), DIST. THANE, MAHARSHTRA, INDIA.|04-8645
PREDNITAB TABLETS (POM)|PREDNISOLONE BP 1MG|MEYER HEALTHCARE PVT LTD. 10D 2ND PHASE PEENYA IND.AREA BANGALORE 560058 INDIA.|04-8335
PREXAL-5 CAPLETS (POM)|OLANZAPINE 5MG|JOSWE MEDICAL. JORDAN SWEDEN MEDICAL & STERILIZATION CO. NA'UR -11185 JORDAN|04-8675
PRIORIX VACCINE ( 1VIAL LYOPHILIZED + DILUENT IN AMPOULE)|LIVE ATTENUATED MEASLES,MUMPS AND RUBELLA VIRUS|GLAXOSMITHKLINE BIOLOGICALS S.A RUE DE L' INSTITUT,89 1330 RIXENSART,BELGIUM|04-8712
PROSTAN OPHTHALMIC DROPS (POM)|LATANOPROST 0.005%|SHANDONG LUNAN BETTER PHARMACEUTICALS CO. LTD. 243, YINQUESHAN RD, LINYI CITY, SHANDONG PROVINCE, CHINA.|04-8640
QUININE SULPHATE TABLETS (POM)|QUININE SULPHATE USP 300MG|LABORATE PHARM (INDIA) E-11 IND. AREA PANIPAT HARYANA, 132103 INDIA.|04-8634
RANFERON-12 TONIC (RENEWAL) (POM)|FAC 200MG EQUIVALENT TO 41MG ELEM.IRON,VIT B12 5,00MCG,FOLIC ACID 0.5MG/5ML|SAME AS APPLICANT|04-0511
RANITAB -300 TABLETS (POM)|RANITIDINE BP 300MG|ALPA LABORATORIES 33/2, AB ROAD, PIGDAMBER - 453 446 INDORE (M.P) INDIA.|04-8644
