MANTRA CAPLETS|PARACETAMOL 500MG|SWISS PHARMA PVT LTD 3709, GIDC VATVA AHAMMEDABAD|04-1321
MARPICLOX CAPS|AMPICILLIN TRIHYDRATE 250MG CLOXACILLIN SODIUM 250MG|MCA MEDICAL AND CHEMICAL AGENCY, SKL VIAXXV APRICA N 25 USTAFE ,ITALY.|04-0145
MAXITONE CREAM|BETAMETHASONE DIPROPIONATE 0.065%|BELTA PHARM VIA 66 STELVIO CAUSANO, MILAN , ITALY|04-1060
MAXITONE GEL|BETAMETHASONE DIPROPIONATE 0.065%|BELTA PHARM VIA 66 STELVIO CAUSANO, MILAN , ITALY|04-1059
MAYARON CAPSULE|FERROUS FUMARATE 300MG|MICRO LABS LTD. 92, SPICOT HOSUR 635 126 (T.N)|04-1101
MECYIN SYRUP|AMMONIUM CHLORIDE, DIPHENHYDRAMINE .|SAME AS APPLICANT|04-1066
MEDIC-55 TABLETS|PARACETAMOL 500MG, CAFFEINE 30MG|PT KALBA FARMA JL JEND AYANI JAKARTA,INDONESIA|04-1234
MELOS B-CO TABS|MULTIVITAMINS|LEO MELOS PHARM IND. LTD 301 OLD ABA OWERRI OAD , OSISIOMA IND. LAYOUT ABA,ABIA STATE|04-0777
MEN'S VITAMIN PACK TABLET|MULTIVITAMIN, MINERALS|NATURES BOUNTY INC. ORIVILLE DRIVE BOHEMA, NEW YORK|04-1184
MENTHOLATED DUSTING POWDER|TALC 50%W/W ZINC OXIDE 5%W/W MENTHOL 0.6%W/W STARCH 15% W/W|PZ IND.,   33, TOWN PLANNING WAY, ILUPEJU LAGOS|04-0313
METAPHARMA TABLET|MONOSULPHIRAM 5%|MILO COSMETICS LTD. IRWELL VALE,BURY, LANCHASHIRE, UNITED KINGDOM|04-1214
METHYL SALICYLATE OINTMENY|METHYL SALICYLATE 50%W/W|SAME AS APPPLICANT|04-1132
METRO -D TABS|METRONIDAZOLE 200MG|FAIRLINE PHARM IND. LTD., OFE OKE OSINA IDEATO NORTH,LGA IMO STATE|04-0855
METROHAI TABS|METRONIDAZOLE 200MG|IDOWU VENTURES , IDOWU INDUSTRIAL ESTATE ARINKINKIN|04-0961
METRONIDALOE TABLET|METRONIDAZOLE 200MG|SAME AS APPLICANT|04-1266
METRONIDAZOLE SUSP|METRONIDAZOLE 125MG/5ML|CEENAK PHAR. PROD. LIMITED PLOT 129, IBEAGWA AKA STREET, NIKE, COOM. LAYOUT, PHASE II ENUGU|04-0397
METRONIDAZOLE SUSP.|METRONIDAZOLE 200MG/5ML|EBERS PHARMACEUTICALS LTD., PLOT R-274 MIDC TTC IND AREA ,RABLE THANE, 400 701 MAHARASHTRA, INDIA|04-0045
METRONIDAZOLE TABLET|METRONIDAZOLE 200MG|SAME AS APPLICANT|04-1174
METRONIDAZOLE TABLET|METRONIDAZOLE 200MG|SAME AS APPLICANT|04-1282
METRONIDAZOLE TABS|METRONIDAZOLE 200MG|BONANZA DRUG AND CHEMCOMPANY LTD.,  AHMEDABAD VAPI-396, GUJARAT, INDIA|04-0229
METRONIDAZOLE TABS|METRONIDAZOLE 200MG|KARMANI PHARM. PVT LTD., F-67 IND. AREA, BHIWADI,30109, INDIA|04-0257
METRONIDAZOLE TABS|METRONIDAZOLE 200MG|BOND CHEM. IND. LTD., ADESHAKIN LAYOUT AWE OYO 15, OLABISI STREET, ILUPEJU, LAGOS|04-0980
METRONIDAZOLE TABS|METRONIDAZOLE 200MG|BENTOS PHARMACEUTICAL PRODUCTS LTD.,  KM 8, OLD LAGOS ROAD IBADAN , OYO STATE|04-0963
METRONIDAZOLE TABS|METRONIDAZOLE 200MG|PAAM PHARMACETICAL (DELHI LTD., A-904 RICCO IND. AREA, RAJAIHAN INDIA|04-1052
METRONIDAZOLE TABS|METRONIDAZOLE 200MG|PANACEA BIOTEC COOP IND. ESTATE, MATHURA ROAD NEW DELHI, INDIA|04-0346
METRONIDAZOLE TABS|METRONIDAZOLE 200MG|TABLET INDIA LTD., 179TH ROAD MADRAS 6000081,INDIA|04-0901
METRONIDAZOLE TABS|METRONIDAZOLE 200MG|MILAN LABS. PLOT 63-67 JAWAHAR COOP. IND. ESTATE,KAMOTHE,PANWELL NEW BOMBAY INDIA|04-1043
METRONIDAZOLE TABS|METRONIDAZOLE 200MG|JUHEL NIG. LTD.,   40, ISU OBA CLOSETRANS EKULU,ENUGU|04-0386
METRONIDAZOLE TABS|METRONIDAZOLE 200MG|RELISH PHARMA LTD.,  795, RAKANPUR TA KALOL (N.G) DIST. MELTS AND 382721, GUJARAT, INDIA|04-0954
METRONIDAZOLE TABS|METRONIDAZOLE 200MG|EBERS PHARMACEUTICALS LTD., PLOT R-274 MIDC TTC IND AREA ,RABLE THANE, 400 701 MAHARASHTRA, INDIA|04-0046
METROSAM INJ.|METRONIDAZOLE 200MG|ALKEM LAB 6 MID TECOJA, SHADI NAHOHI; WORLI, BOMBAY, INDIA|04-0116
METROSAM TABS|METRONIDAZOLE 200MG|SAM PHARMACEUTICALS LIMITED 2, WESTERN RESERVOIR ROAD , ILORIN ,KWARA STATE|04-0275
MIKOZAL CREAM|MICONAZOLE NITRATE 2%|GULF PHARMACEUTICAL COMPANY, JULPHAR U.A.E.|04-0580
MILLEX MILK OF MAGNESIA SUSPENSION|MAGNEDIUM HYDROXIDE 415MG/5ML|SAME AS APPLICANT|04-1238
MIM IRON B COMPLEX SYRUP|IRON, VIT B COMPLEX,COPPER, ZINC|FARMEX LTD. KM38, LAGOS ABEOKUTA RD,SANGO -OTA|04 1194
MINZIDE TABS.|PRAZOCIN HCL 0.5MG. POLYTHIAZIDE 0.2MG|PFIZER PRODUCT PLC. 1 HENRY CARR STREET,IKEJA , LAGOS|04-0089
MIST MAG. TRISILICATE SUSPENSION|SODIUM BICARBONATE ,  MAGNESIUM TRISILICATE|SAME AS APPLICANT|04-1325
MIST MAGNESIUM TRISILICATE SUSPENSION|SODIUM BICARBONATE 250MG,MAGNESIUM BICARBONATE250MG ,MAGNESIUM TRISILICATE250MG|SAME AS APPLICANT|04-1142
MOGADON TABS|NITRAZEPAM 5MG|ROCHE NIGERIA LTD,5,DOPEMU ROAD ROAD,AGEGE,LAGOS|04-0167
MONTAVIT SYRUP|VI A-1000I.U, VIT B1 1.5MG, VIT B6-1MG, VIT B12, VITC 20MG ,VITD-40I.U ,NICOTINAMIDE-10MG|SAME AS APPLICANT|04-1309
MORIGAD ENVIROMENTAL BLACK DISINFECTANT LIQUID|COAL TAR ACIDS|MORISON  IND. PLC. 28/330, MORISON CRESCENT OREGUN IKEJA, LAGOS|04-0737
MORIGAD GERMICIDE|PHENOL 32%V/V|SAME AS APPLICANT|04-1129
LYSOL DISINFECTANT|CRESOL 50%V/V|MORISON  IND. PLC. 28/30, MORISON CRESCENT OREGUN IKEJA, LAGOS|04-0962
MORIGAD SANITIZER LIQUID|CHLORINATED PHENOL 2%V/V|SAME AS APPLICANT|04-1377
MOXYTAS CAPSULE|AMOXYCILLIN 250MG, 500MG|INTAS PHARM. LTD. 7/3 GIDC, VATVA AHAMEDABAD, 382445, INDIA|04-1190
MUCAINE SUSP|OXETHAZAINE 100MG ALUMINIUM HYDROXIDE 408.7 MG LIGHT MAGNESIUM OXIDE 7.1MG|JOHN WYETH LABORATORIES LTD.,  HUNTER COMBE LANE, SOUTH TAPLOW MAIDEN HEAD BERKS SL6 OPH, U.K|04-0800
MULTIFRUTA SYRUP|MULTIVITAMIN,IRON AND MINERALS|SAME AS APPLICANT|04-1366
MULTIVITAMIN SYR SYR|MULTIVITAMINS|GILBO NIHERIA LIMITED, IJU ISHAGA , AGEGE, LAGOS|04-0497
MULTIVITE DROPS|RIBOFLAVINE 28.6MG NICOTINAMIDE  THIAMINE PYRIDOXINE VIT C PANTOTHENOL ALCOHOL VIT A CALCIFEROL|GLAXO NIG . PLC.,  AGBARA IND, ESTATE, AGBARA OGUN STATE|04-0344
MULTIVITE SYR|VIT A 1000 IU VIT B1 1500MG VIT B12 2599 VIT C40MCG NICOTINAMIDE 10MG VIT C 30MG VITD 200IU|GLAXO NIG . PLC.,  AGBARA IND, ESTATE, AGBARA OGUN STATE|04-0332
MULTIVITE TABS|VIT A 2500 IU VIT C 30MG VIT D 250MG IU VIT B1 25000MG VIT B6 2500MG RIBOFLAVINE 2500 NICOTINAMIDE 10MG|GLAXO NIG . PLC.,  AGBARA IND, ESTATE, AGBARA OGUN STATE|04-0335
MYCOHEAL CREAM|MICONAZOLE NITRATE 2%|DAR AL DAWA DEV.& INVEST. COMP.AMMAN JORDAN|04-0329
NASIVIN NASAL DROPS|OXYMETAZOLINE 0.025% & 0.05%|GULF PHARM. IND. RAS-AL KHAIMAH U.A.E|04-1314
NATURE ESSENCE GEL|BETAMETHASONE DIPROPIONATE 0.065%|BELTA PHARM VIA 66 STELVIO CAUSANO, MILAN , ITALY|04-1061
NELORON CAPS|LINCOMYCIN 500MG|LEK D.D. PHARMACEUTICAL AND CHEMIST COMPANY VERASKOVA ,57,41 LJUBLJANA, SLOVENIA|04-0525
NELORON INJ.|LINCOMYCIN 600MG/2ML|LEK D.D. PHARMACEUTICAL AND CHEMIST COMPANY VERASKOVA ,57,41 LJUBLJANA, SLOVENIA|04-0526
NEO -PYRAZON TABS.|DICLOFENAC 50MG|UNITED LABORATORIES INC.MANDAKIYON METRO,MANILA 3119,PHILIPINES|04-0722
NEOCERYL POWDER|ANTIBIOTICS, VITAMINS|ALFASAN INT. B.V. 3440 AB WOERDEN|04-1171
NEOCORTISONE EYE DROP|HYDROCORRTISONE ACETATE 75MG/5ML NEOMYCIN SULPHATE 2MG/5ML|RADIUM FAMA INTERNATIONAL SRL, VIA GUERTASZZI,ITALY|04-0425
NEOGYNON TABLETS|LEVONORGESTREL 0.25MG, ETHINYLOESTRADIOL 0.05MG|SCHERING AG, PHARM DIVISION MULLERSTRASSE 170-176 D-13342, BERLIN, GERMANY|04-1297
NEUPOGEN INJ|FILGRASTIN 300MG/ML,480MG/16ML|F.HOFFMANN LA ROCHE CH-4002 BASLE, SWITZERLAND|
NIFECARD RETARD TABS.|NIFEDIPINE 20MG|LEK PHARM &CHEM.CO.DD; VERASKOVA 57 LJUBLJANA, SLOVENIA|04-0766
NIFEDI-DENK 20 RETARD|NIFEDIPINE 20MG|E .DENK OHG MUENCHEN, GERMANY|04-0450
NITROFURANTOIN TABLET|NITROFURANTOIN 100MG|SAME AS APPLICANT|04-1323
NIVAQUINE MINOR TABS|CHLOROQUINE SULPHATE  200MG|MAY & BAKER NIGERIA PLC. 3/5  SAPARA STREET ,IND. ESTATE IKEJA ,LAGOS|04-0321
NIVAQUINE TABS.|CHLOROQUINE SULPHATE  200MG|MAY & BAKER NIGERIA PLC. 3/5  SAPARA STREET ,IND. ESTATE IKEJA ,LAGOS|04-0284
NIXODERM OINTMENT|SALICYLIC ACID 2.5% BENZOIC ACID 65 SULPHUR 4.5% TITANUM OXIDE 10%|JOHNSON WAX NIGERIA LIMITED 13/14 ABIMBOLA STREET ISOLO IND. EST. ISOLO, LAGOS|04-0443
NORFEN TABS.|NORFLOXACIN 400MG|CADILA NIG. LTD. 244, GHODASAR AHMEDBAD, INDIA|04-0776
NORGESIC TABS.|ORPHENADINE CITRATE 35MG .PARACETAMOL450MG|3M HEALTHCARE LTD.,LOUBOROUGH,ENGLAND|04-0042
NORPLANT IMPLANT|LEVONORGESTREL 36MG|LEIRAS OY PANSIONITE 47 TURKU|04-1110
NORVASC TABLETS|AMLODIPINE|PFIZER ITALIANA SPA LATINA ITALY|04-1386
NOSPAMIN -H|HOMATROPINE METHYL BROMIDE 10MG|AFRAB CHEM LTD, 22, ABIMBOLA STREET , ISOLO IND. ESTATE, LAGOS|04-0898
NOSPAMIN PAEDIATRIC DROPS|HOMATROPINE METHYL BROMIDE20MG/ML|AFRAB CHEM LTD, 22, ABIMBOLA STREET , ISOLO IND. ESTATE, LAGOS|04-0210
NOVADEX TABLET|PARACETAMOL 500MG|SAME AS APPLICANT|04-1075
NOVA-GLOBE|METAMIZOL SODIUM 500MG|GRACURE PHARMACEUTICAL LTD.,71/5.SHIVAJI MARG.NEW DELHI,110015,INDIA|04-0576
NOVALDEX TABS|TAMOXIFEN 10MG|ZENECA PHARM ALDERLY PARK MACCLESFIELD CHESIRE, SK 4TF, ENGLAND|04-0365
NOVALGIN TABS.|METAMIZOL SODIUM 500MG|NIGERIAN GERMAN CHEMICALS KM 38 ABEOKUTA EXPRESS WAY,OTA,OGUN STATE.|04-0759
NOVAPHARM HYDROGEN PEROXIDE SOLUTION|HYDROGEN PEROXIDE 14.628G/100ML|SKG PHARMA LTD.,  OBA AKRAN AVE., IKEJA, LAGOS|04-1029
NOVIDIUM TABLET|HOMIDIUM CHLORIDE 250MG|RHONE MERIEUX, 17, BOURGELAT 69027, LYON FRANCE.|04-1382
NTCOX WATER SOLUBLE POWDER|AMPROLIUM HCL 
20G|SAM PHARM.,  2, WESTERN RESERVOIR ROAD, ILORIN, KWARA STATE|04-0995
NUTRI HEALTH VIT E CAPS|TOCOPHEROL|HO YAN HOR SON IBD 121 JALAN KUALA KANG ASAR 30010 1 POH, PERAK MALAYSIA|04-0812
NUTRIHEALTH BETATON|MULTIVITAMINS BETA-CAROTENE|HO YAN HOR SON IBD 121 JALAN KUALA KANG ASAR 30010 1 POH, PERAK MALAYSIA|04-0811
NUTROPLEX SYR|VIT A 25000USP UNITS VIT D 200 USP UNITSELEMENTAL IRON 5MG CALCIUM GLYCERO-PHOSPHATE 12.5MG LYSINE HCL 12.5 MAGNESIUM GLUCONATE 4MG|UNITED LABS. INC.,  MADALUYONG, MANILLA , PHILLIPINES|04-0632
NYOLOL EYE DROPS|TIMOLOL 0.5%,0.25%|LABORATORIES H. FAURE ANNONEY FRANCE|04-0742
OFF INSECT REPELLANT LOTION SPRAY|DIETHYLTOLUAMIDE 5%|SAME AS APPLICANT|04-1200
OPHTAMESONE-N EYE/EAR DROPS|BETHAMETHASONE SODIUM 1MG NEOMYCIN SULPHATE 5MG|DAR AL DAWA DEV. 7 INVST. CO LTD.,  NAUR, JORDAN|04-0880
OPTALGIN TABS.|DIPYRONE 500MG|TEVA PHARMACEUTCAL INDUSTRIES,5,BASET STREET PEWTA TIQUA,ISRAEL|04-0709
OPTHAMOLOL EYE DROP|TIMOLOL MALEATE 0.25%|DAR-AL DAWA INVESTMENT COMPANY, JORDAN|04-0578
ORBENIN INJ.|CLOXACILLIN SODIUM 250MG|SMITHKLINE BEECHAM PHARMA . BRENTFORD, ENGLAND|04-0176
ORBENIN SUSP.|CLOXACILLIN SODIUM 125MG/5ML|SMITHKLINE BEECHAM PHARMA . BRENTFORD, ENGLAND|04-0177
ORUVAIL CAPS.|KETOPROFEN 200MG|RHONE POULENC RORER,20 AVENUE RAYMOND AVON ,FRANCE|04-0285
ORUVAIL INJ.|KETOPROFEN 200MG/2ML|RHONE POULENC RORER,20 AVENUE RAYMOND AVON ,FRANCE|04-0291
OTRINOL CAPSULE|PSEUDOAPHEDRINE HCL 120MG|EVANS MEDICAL PLC.,  AGBARA IND. EST., AGBARA OGUN STATE.|04-0360
OVRAL TABS|NORGESTREL 0.5MG|WYETH AYERST INT. INC. PHILADELPHIA PA 19101, USA|04-0648
OXYCARE 20% L.A INJECTION|OXYTETRACYCLINE DIHYDRATE 20%|ALFASAN INT. B.V. 3440 AB WOERDEN|04-1212
OXYCARE 5.5% INJECTION|OXYTETRACYCLINE DIHYDRATE 5.5%|ALFASAN INT. B.V. 3440 AB WOERDEN|04-1095
OXYTETRACYCLINE INJ.|OXYTETRACYCLINE HCL 50MG/ML|POLYMED PHARM. PVT COOP INDUSTRIAL ESTATE, AJANA ROAD,JALAGON MAHARASHIRA, INDIA|04-0311
PAINAX SYR.|PARACETAMOL 125MG/5ML|GLAXO NIGERIA PLC.KM 32, LAGOS BADAGRY EXPRESSWAY , AGBARA, OGUN STATE|04-0032
PAINAX TABS.|PARACETAMOL 500MG|EVANS MEDICAL PLC, AGBARA IND. ESTATE AGBARA , OGUN STATE|04-0358
PAINRID TABLET|PARACETAMOL 500MG|SAME AS APPLICANT|04-1156
PALUDRINE TABS.,|PROGUANIL 100MG|ZENECA PHARMACEUTICAL INT. ALDERLY PARK,MACCLESFIELD CHESHIRE SK 104TF, ENGLAND|04-0364
PANADOL EXTRA TABLETS|PARACETAMOL 500MG, CAFFEINE 30MG.|STERLING PRODUCTS NIG. LTD   51, TOWN PLANNING WAY ILUPEJU, LAGOS|04-0005
PANADOL TABS.|PARACETAMOL 500MG|STERLING PRODUCTS NIG LTD,51, TOWN PLANNING WAY, ILUPEJU, LAGOS|04-0205
PARACETAMOL CAPLETS|PARACETAMOL 500MG|FALMA LABORATORY,PVT LTD.,54A IND. AREA ,HOSKOTE BANGALORE , INDIA|04-0585
PARACETAMOL SYR.|PARACETAMOL 125MG/5ML|NICHBEN PHARM IND. LTD., ONITSHA -OWERRI ROAD ,AWO-OMAMMA, IMO STATE|04-0835
PARACETAMOL TABLET|PARACETAMOL 500MG|M/S YATAN PTEALS PVT LTD. PLOT 80,GENESIS IND. EST. KOLAGON, TALULCA PALGHAN DIST. THANE, MAHARASHTRA|04-1121
PARACETAMOL TABS.|PARACETAMOL 500MG.|VITABIOTICS NIGERIA LIMITED,  28 , ODUYEMI STREET, IKEJA,LAGOS STATE|04-0064
PARACETAMOL TABS.|PARACETAMOL 500MG|PHARCHEM IND. LTD.,PLOT J,INDUSTRIAL STREET,ILUPEJU|04-0982
PARACETAMOL TABS.|PARACETAMOL 500MG|GLAXO NIGERIA PLC.  KM 32, LAGOS BADAGRY, EXPRESSWAY, AGBARA, OGUN STATE|04-0101
PARACETAMOL TABS.|PARACETAMOL 500MG|EU MEDICAMENT 118CD GOVT. IND. ESTATE KANDIVALI, BOMBAY, INDIA|04-0256
PARACETAMOL TABS.|PARACETAMOL 500MG|MAY & BAKER PLC 3/5 SAPARA STREET,INDUSTRIAL ESTATE,IKEJA LAGOS|04-0633
PARACETAMOL TABS.|PARACETAMOL 500MG|FAIRLINE PHARM.   IND. LTD.,OFE-EKE OSINA,IDEATO NORTH LGA,IMO STATE|04-0735
PARACETAMOL TABS.|PARACETAMOL 500MG|TABLETS INDIA LTD .,179 T.H ROAD,MADRAS, INDIA|04-0900
PARACETAMOL TABS.|PARACETAMOL 500MG|LEK D. D. PHARMACEUTICAL & CHEMIST COMPANY, VEROSVOKA 57,LJUBLJANA,SLOVENIA|04-0221
PARACETAMOL TABS.|PARACETAMOL 500MG|BONANZA DRUD CHEMIST LIMITED.INDIA|04-0232
PARACETAMOL TABS.|PARACETAMOL 500MG|CEENAK PHARMACEUTICAL PRODUCTS LTD, PLOT 219,  IBEAGWA AKA STREET COMM.LAYOUT PHASE II ENUGU, ENUGU STATE|04-0426
PARACETAMOL TABS.|PARACETAMOL 500MG|PANACEA BIOTECH LTD., COOP IND ESTATE MATHURA ROAD , NEW DELHI , INDIA|04-0347
PARACETAMOL TABS.|PARACETAMOL 500MG|PAAM PHARMACEUTICALS,PLOT 12,NOIDA EXPORT PROCESSSING ZONE,NOIDA DIST.GHAZIABAD(UP)INDIA|04-0977
PARACETAMOL TABS.|PARACETAMOL 500MG|WM RAWLINSON LTD.,M LIBERTY CHEM.& PHARMACEUTICAL,MUSKER STREET  CROSSBY,LIVERPOOL|04-0306
PARACETAMOL TABS.|PARACETAMOL 500MG|ALKEM PHARM.LTD.,510 ,SHAR NAHOR WORLI,BOMBAY,INDIA|04-0771
PARACETMOL TABLET|PARACETAMOL 500MG|SAME AS APPLICANT|04-1128
PARACOL PLUS CAPLETS|PARACETAMOL 500MG CAFFEINE 30MG|UNIBIOS LAB LTD.,5C-6 POONAM ,DARSHAM,POONAM ,BOMBAY,INDIA|04-0862
PARADANA CAPS.|PARACETAMOL 500MG|DANA PHARMACEUTICALS PVT .LTD,1ST FLOOR,PLOT NO 34 MIDC.MORIVALI AMBERNATH,INDIA|04-0976
PARADANA TABS|PARACETAMOL 500MG|DANA PHARMACEUTICALS PVT .LTD,1ST FLOOR,PLOT NO 34 MIDC.MORIVALI AMBERNATH,INDIA|04-0974
PARAMEDROL TABLET|PARACETAMOL 500MG|FLAMINGO PHARM. 7/1 CORPORATE PARIC,SION-TROMBAY RD. CHEMBUR,BOMBAY|04-1157
PARASAM CAPLETS|PARACETAMOL 500MG|SAM PHARMACEUTICAL LTD.,2,WESTERN RESERVOIR ROAD,ILORIN|04-0615
PATRACETAMOL TABS.|PARACETAMOL 500MG|UY ALI PHARMACEUTICAL LTD.34/75, 785 755T, EDAPPALY COCHIN,692024, INDIA|04-0484
PEFLACIN INFUSION|PEFLOXACIN 400MG/125ML|RHONE POULENIC RORE SA 20 RAYMOND AVE ANTHONY  CEDEX FRANCE|04-1361
PEFLACINE TABS.|PEFLOXACINE 400MG|BELLONE PHONE -POULENC ROVER   159, AVENUE, ACHILLE PERETY 922200 NEVILLY SIR SEINE, FRANCE|04-1015
PENADUR INJ.|BENZATHIN PENICILLIN G 1.2MU , 2.4MU|WYETH / AYERST INTERNATIONAL INC. PHILADELPHIA PA IGOI,USA.|04-0307
PENSTOP TABS.|PARACETAMOL 500MG|RAJRAB LTD.,72/80 COCA COLA ROAD ,ILORIN, KWARA STATE|04-0921
PENTACIN CAPS|AMPICILLIN 250MG|POLFA NIG LTD., PLOT 9,BLOCK M, ISOLO ROAD ,MUSHIN, LAGOS|04-0140
PHARMADEC DROPS|MULTIVITAMINS|PHARMA DEKO PLC , PLOT C-15/3 AGBARA IND. ESTATE, AGBARA OGUN STATE|04-0773
PHARMADEC MULTIVITAMIN X 100ML||SAME AS APPLICANT|
PHARMADEC SYR|MULTIVITAMINS|PHARMA DEKO PLC , PLOT C-15/3 AGBARA IND. ESTATE, AGBARA OGUN STATE|04-0772
PHENSEDYL SYR|PROMETHAZINE 3.5MG EPHEDRINE HCL. 7.2MG CODEINE PHOSPHATE 9MG|MAY & BAKER NIGERIA PLC 3/5 SAPARA STREET, INDUSTRIAL ESTATE, IKEJA,LAGOS|04-0282
PHENSIC TABS.|ASPIRIN 300MG|STERLING PRODUCTS NIG PLC , 51 , TOWN PLANNING WAY , ILUPEJU , LAGOS|04-0184
PHERNEGAN INJ|PROMETHAZINE HCL 50MG/ML|MAY & BAKER NIGERIA PLC 3/5 SAPARA STREET, INDUSTRIAL ESTATE, IKEJA,LAGOS|04-0017
PHERNEGAN SYR|PROMETHAZINE HCL 5MG/5ML|MAY & BAKER NIGERIA PLC 3/5 SAPARA STREET, INDUSTRIAL ESTATE, IKEJA,LAGOS|04-0290
PHILLIPS MILK OF MAGNESIA TABS|MAGNESIUM HYDROXIDE 300MG|STERLING PRODUCT NIGERIA PLC 51, TOWN PLANNING WAY,ILUPEJU, LAGOS|04-0124
PHOSHERIN EXTRAVITE SYR|VIT A 100 IU VIT B1 1MG VIT B3 0.5MG VIT B6 1MG .VIT D2 1001 IU PHENYL PROPANOLAMINE|SMITHKLINE BEECHAM NIGERIA PLC .  20, INDUSTRIAL AVENUE, ILUPEJU, LAGOS|04-0186
PHTALYLSULPHATHIAZOLE TABS.|PTHALYLSULPHATHIAZOLE 500MG|VITABIOTICS NIGERIA LTD., 28, ODUYEMI STREET, IKEJA, LAGOS|04-0077
PIPERIPA POWDER|PIPERAZINE CITRATE 250MG/G, SODIUM CITRATE 25MG|LABORATORIES HIPRA S.A. AVDA LA SELVA S/N 17170 AMER GIRONA.|04-1141
PLATIFEN TABS.|IBUPROFEN 200MG|TABLETS INDIA LTD .,179 T.H ROAD,MADRAS, INDIA|04-0729
PLATIMOL TABS.|IBUPROFEN 200MG|TABLET INDIA LTD .,179 T.H ROAD,MADRAS 600081 INDIA|04-0651
PLOX CAPS.|AMPICILLIN 250MG CLOXACILLIN 250MG|YATAN PHARM PVT LTD., 80 GENESIS IND. ESTATE. KOLGAUN PALGHAR, INDIA|04-0951
POLFAMOL TABS.|PARACETAMOL 500MG|POLFA NIGERIA LIMITED,PLOT 9,BLOCK M, ISOLO ROAD, MUSHIN, LAGOS|04-0133
POLFAMYCINE CAPS.|TETRACYCLINE HCL 250MG|EMZOR PHARM. IND.  PLOT 3C, BLOCK A ,ASWANI MARKET ROAD, ISOLO, LAGOS|04-0299
POLPRINE TABS.|ASPIRIN 300MG|POLFA NIG., LTD PLOT 9,BLOCK M, ISOLO ROAD ,MUSHIN , LAGOS|04-0130
POLYVITE CAPSULES|MULTIVITAMINS PLUS MINERALS|POOVISH PHARMA (P0 LTD., B-75 OKHLA IND. AREA PHASE II, NEW DELHI, INDIA|04-0896
POSTINOR TABS|LEVONORGESTREL 0.25MG|GEDEON RICHTER LTD.,   BUDAPEST, HUNGARY|04-0967
PREDNISAM TABS|PREDNISOLONE 5MG|SAM PHARMACEUTICALS LIMITED 2, WESTERN RESERVOIR ROAD , ILORIN ,KWARA STATE|04-0270
PRIMALAR TABLET|SULPHADOXINE 500MG,  PYRIMETHAMINE 25MG|GRACURE PHARM. LTD.,NEW DELHI, INDIA|04-1123
PRIMALAR TABLET|SULPHADOXINE 500MG, PYRIMETHAMINE 25MG|SAME AS APPLICANT|04-1317
PRIMOGYN DEPOT INJECTION|ESTRADIOL VALERATE 10MG|SCHERING AG, PHARM DIVISION MULLERSTRASSE 170-176 D-13342, BERLIN, GERMANY|04-1296
PRIMOTREN TABS|SULPHAMETHOXAZOLE 400MG, TRIMETHOPRIM 80MG|LEK D D PHARM.& CHEM COMPANY VEROSVOKA 57, LJUBLANA SLOVENIA|04-0528
PROCETOSEDYL SUPP.|HYDROCORTISONE 5% CINCHOCAINE 5%|ROUSSELL LABORATORIES LTD., UXBRIDGE UB9 5 HP, ENGLAND|04-0762
PROCTOSEDYL OINTMENT|HYDROCORTISONE 5MG CINCHOCAINE 5MG|ROUSSELL LABORATORIES LTD., UXBRIDGE UB9 5 HP, ENGLAND|04-0761
PROMETHAZINE SYR|PROMETHAZINE 4MG|LEADY PHARM INDUSTRIES LTD., PLOT 3/4, TOMORI INDUSTRIAL ESTATE OTTA , OGUN STATE|04-0924
PROTEX SOAP (BALANCE ) TABLET|TRICHLOROCARBANILIDE 0.25%|COLGATE PALMOLIVE ITALY|04-0876
PROTEX SOAP (GENTLE) TABLET|TRICHLOROCARBANILIDE 0.25%|COLGATE PALMOLIVE ITALY|04-0875
PROTEX SOAP (ULTRA) TABLET|TRICHLOROCARBANILIDE 0.25%|COLGATE PALMOLIVE ITALY|04-0877
PROVIRON TABLET|MESTEROLONE 25MG|BAYER SCHERING PHARMA DOBEREINESTRA BE 20 99427, WEIMAR, GERMANY|04-1300
PROXICAM CAP|PIROXICAM 20MG|GRACURE PHARMACEUTICAL LTD.,71/5.SHIVAJI MARG.NEW DELHI,110015,INDIA|04-0668
PURIT HOSPITAL CONCETRATE LIQUID|CETRIMIDE 15% CHLORHEXIDENE GLUCONATE 1.5%|CAPL 24, COMMERCIAL ROAD APAPA LAGOS|04-0765
PURIT LIQUID ANTISEPTIC DISINFECTANT LIQUID|CHLORHEXIDINE GLUCONATE 0.3% CETRIMIDE 3%|CAPL 24, COMMERCIAL ROAD APAPA LAGOS|04-0783
PYRAMIN TABLET|PYRIMETHAMINE 25MG|DANA DRUGS LTD. 1ST FLOOR, NO.34 MIDC MORIVALI AMBERNATH|04-1197
PYREXTABS.|PARACETAMOL 500MG|PT PHAROS INDONESIA INDUSTRIEES ,40-42 A-BJI,HIJAN JARKATA,INDONESIA|04-0699
QUFLOX CAPLET|CIPROFLOXACILLIN 500MG|BEECKEM DRUGS INT. PVT LTD K-121 LAJPAT NAGAR 111 NEW DELHI, INDIA|04-1363
QUINODIS IVF|FLEROXACIN 400MG/100ML|F.HOFFMAN LA ROCHE,CH-4127 BASLE,SWITZERLAND|04-0301
